Price,Close,High,Low,Open,Volume,Log_return,realized_volatility_20d
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,0.012162382647149434,0.00916938938866979
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,-0.008834686217530795,0.009312033711919255
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,-0.0039732542018475255,0.00930424695310936
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,0.0035234523037141535,0.009346756506524848
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,0.006587072647165644,0.008920215017805511
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,-0.002064032708587167,0.008889682417495035
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,0.0026789415573472003,0.007945253170376409
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,0.004447575873625805,0.007953269325167938
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,0.005189376899456221,0.007564956522141802
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,-0.004591806820961145,0.007499423066641306
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,0.00162843225851382,0.006904583171167428
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.005134989044995592,0.006926630210075155
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007787467579851993,0.006398091800880071
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.01137570418905323,0.006816824341990043
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.009192748586536723,0.006832580003008807
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.001481702504767951,0.006829637529556171
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.005074582853386292,0.0067728735161894735
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.0023549408425523675,0.0057774173641209434
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.0022502668247534868,0.005717040177239087
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.004149913240734652,0.005847733622316513
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027654044373465075,0.005264688775351101
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.003747348127573222,0.0048904382607031305
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.010180553033248205,0.005389696889986309
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.010863776563455257,0.005829580498272346
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.0029364331477630206,0.0057008335864745996
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.0119080033585301,0.0063498089639042465
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.004465681140931977,0.006410511316625752
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.003766710469475405,0.006387179564753184
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.013368147987361164,0.006976663994568006
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005102556456082039,0.0069965454758308745
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.002953996439367266,0.0070259749555180535
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.0003050012906516677,0.006924472616186545
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.010721604261760033,0.0073384686022580315
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007681188278664758,0.006796904890103396
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.003043312472570502,0.006540485030087594
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.0006435815978420154,0.006528573545357989
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.0009309494507940488,0.006455585624318748
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023351459087448084,0.006455275275290668
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.0022363851494835974,0.006466330048178378
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.010335204907502334,0.006823244918228336
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.009120918929110081,0.007106427210267817
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.0012675639174870542,0.007055274517087736
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.006338515184097658,0.006801789308287918
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.002057343499147661,0.006368288260919216
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010091051653478204,0.0063362255984622685
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021166294697559994,0.005707333432858525
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008660562215101069,0.0059736023344511505
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014372152327325357,0.005931310785642095
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.006495560338305542,0.0052152345686485736
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.00041826551900276467,0.005125172231586532
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.011970491752514406,0.005805929695814034
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,0.0017371167565281324,0.00581555532485655
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.007018874653102703,0.0054768520389119335
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.004633289621771348,0.0055365946420610984
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,0.005673730515753803,0.005665205863788094
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,0.0019776843950728407,0.005698722238758282
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,0.009854000054008836,0.006161958989070983
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,-0.00531761523794962,0.006239346899688568
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,0.006076367981542122,0.0063919830102056084
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,0.0006356664251933869,0.005918386834929395
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,-0.007380465718305258,0.005798340264769513
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,-0.0029780041565964136,0.0058251060769941194
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,-0.00039015574492238484,0.005657401321113797
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,-0.02108696950861153,0.007309955850411244
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,0.0026549623524674106,0.007363281488549717
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,0.006912096434637041,0.007549742499222689
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,-0.00030807018954653404,0.007324012781983772
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,-0.003869232698897424,0.007361242344293881
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,0.006062560593868743,0.0073655455295608485
2015-07-08,2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,-0.016792964912141516,0.008270097460773234
2015-07-09,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000,0.0022596476448199895,0.00774882711602355
2015-07-10,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000,0.012262986385007718,0.008303332115125007
2015-07-13,2099.60009765625,2100.669921875,2080.030029296875,2080.030029296875,3096730000,0.011005268507355188,0.008563499324554353
2015-07-14,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000,0.00444327323650017,0.008538200749556905
2015-07-15,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000,-0.0007352563007372865,0.008457034933176762
2015-07-16,2124.2900390625,2124.419921875,2110.550048828125,2110.550048828125,3227080000,0.007982733444475738,0.008625979693532166
2015-07-17,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000,0.00110557162445071,0.008347438655152927
2015-07-20,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000,0.0007709366240016023,0.00824886194598818
2015-07-21,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000,-0.004270796242723094,0.008200531416676305
2015-07-22,2114.14990234375,2118.510009765625,2110.0,2118.2099609375,3694070000,-0.00239056502019028,0.008214425868853894
2015-07-23,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000,-0.0056922102113794535,0.008145541799503305
2015-07-24,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000,-0.010761020696661188,0.008467188633083642
2015-07-27,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000,-0.005791755065064178,0.008547858769557173
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,0.012310073801889353,0.007586671880561384
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,0.007292142927383681,0.007714269007341867
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,2.836690402236809e-05,0.007593441763622223
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,-0.002274103801051709,0.0076204774799484365
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,-0.0027606939449045503,0.007589867947248108
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,-0.0022522391669328678,0.007508110496661573
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,0.003109838185490679,0.0063556898647728855
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,-0.007783195922562142,0.006663657659249349
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,-0.0028790228563377145,0.006129079986306126
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,0.012726835632025084,0.00630111223900034
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,-0.00960306468018227,0.00656965937720391
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,0.0009496036382146948,0.006578540730703325
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,-0.0012760258683812036,0.006267950855634361
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,0.0039043322743591373,0.006347514974902199
